AttendanceID,EmployeeID,Date,InTime,OutTime,WorkHours,Status,Remarks,ShiftCode
21246,50,07/04/2025,09:30,19:00,9.5,Present,,G2
21247,50,08/04/2025,10:00,19:45,9.75,Present,Late,NA
21248,50,09/04/2025,09:00,13:00,4,Half Day,Late,NN
21249,50,10/04/2025,10:30,19:45,9.25,Present,Late,MA
21250,50,11/04/2025,10:15,19:30,9.25,Present,Late,MA
21251,50,12/04/2025,08:15,17:30,9.25,Present,,MM
21252,50,13/04/2025,08:45,18:15,9.5,Present,Late,NA
21253,50,14/04/2025,09:00,18:45,9.75,Present,,MA
21254,50,15/04/2025,08:45,17:45,9,Present,,MA
21255,50,16/04/2025,10:30,19:45,9.25,Present,,G2
21256,50,17/04/2025,10:00,19:30,9.5,Present,Late,MA
21257,50,18/04/2025,08:15,17:45,9.5,Present,,NN
21258,50,19/04/2025,08:15,18:00,9.75,Present,WFH,GG
21259,50,20/04/2025,10:45,20:30,9.75,Present,,MM
21260,50,21/04/2025,09:00,18:30,9.5,Present,Late,NN
21261,50,22/04/2025,10:00,19:00,9,Present,,MA
21262,50,23/04/2025,,,0,Absent,,G2
21263,50,24/04/2025,08:00,17:00,9,Present,WFH,MM
21264,50,25/04/2025,09:45,18:45,9,Present,WFH,G1
21265,50,26/04/2025,,,0,Absent,,NA
21266,50,27/04/2025,09:15,19:00,9.75,Present,WFH,NN
21267,50,28/04/2025,,,0,Absent,,MA
21268,50,29/04/2025,08:00,17:45,9.75,Present,WFH,MM
21269,50,30/04/2025,,,0,Leave,Sick Leave,GG
21270,50,01/05/2025,09:45,19:30,9.75,Present,Late,MM
21271,50,02/05/2025,09:30,19:00,9.5,Present,,NA
21272,50,03/05/2025,09:30,19:15,9.75,Present,,GG
21273,50,04/05/2025,,,0,Absent,Sick,MA
21274,50,05/05/2025,09:15,19:00,9.75,Present,Late,G1
21275,50,06/05/2025,10:45,19:45,9,Present,Late,NA
21276,50,07/05/2025,10:15,19:30,9.25,Present,Late,G2
21277,50,08/05/2025,,,0,Absent,Sick,NA
21278,50,09/05/2025,10:15,20:00,9.75,Present,WFH,NN
21279,50,10/05/2025,09:45,19:00,9.25,Present,,NN
21280,50,11/05/2025,10:15,20:00,9.75,Present,,NN
21281,50,12/05/2025,09:00,18:15,9.25,Present,Late,G2
21282,50,13/05/2025,08:45,18:00,9.25,Present,,NN
21283,50,14/05/2025,10:00,19:00,9,Present,WFH,G2
21284,50,15/05/2025,10:15,19:15,9,Present,,MM
21285,50,16/05/2025,,,0,Absent,,GG
21286,50,17/05/2025,09:15,18:15,9,Present,,MA
21287,50,18/05/2025,,,0,Leave,Sick Leave,GG
21288,50,19/05/2025,08:15,18:00,9.75,Present,WFH,NN
21289,50,20/05/2025,09:15,19:00,9.75,Present,WFH,NN
21290,50,21/05/2025,08:15,17:15,9,Present,WFH,MM
21291,50,22/05/2025,10:15,14:15,4,Half Day,Personal Work,NA
21292,50,23/05/2025,08:45,17:45,9,Present,Late,G2
21293,50,24/05/2025,10:00,19:15,9.25,Present,WFH,MM
21294,50,25/05/2025,09:30,19:00,9.5,Present,WFH,MA
21295,50,26/05/2025,,,0,Absent,Sick,G2
21296,50,27/05/2025,09:00,18:15,9.25,Present,,G2
21297,50,28/05/2025,10:15,19:30,9.25,Present,WFH,GG
21298,50,29/05/2025,08:30,18:15,9.75,Present,,NA
21299,50,30/05/2025,10:15,19:15,9,Present,,NA
21300,50,31/05/2025,09:45,19:00,9.25,Present,WFH,NN
21301,51,01/04/2024,10:00,19:00,9,Present,WFH,G1
21302,51,02/04/2024,10:15,19:30,9.25,Present,,G1
21303,51,03/04/2024,09:15,19:00,9.75,Present,Late,NN
21304,51,04/04/2024,,,0,Leave,Annual Leave,MA
21305,51,05/04/2024,09:00,18:30,9.5,Present,,G1
21306,51,06/04/2024,09:30,19:15,9.75,Present,Late,GG
21307,51,07/04/2024,08:30,18:15,9.75,Present,WFH,NA
21308,51,08/04/2024,,,0,Leave,Annual Leave,NN
21309,51,09/04/2024,08:00,17:15,9.25,Present,WFH,GG
21310,51,10/04/2024,,,0,Leave,Sick Leave,G1
21311,51,11/04/2024,,,0,Leave,Sick Leave,NA
21312,51,12/04/2024,,,0,Absent,,G1
21313,51,13/04/2024,08:00,17:00,9,Present,WFH,NA
21314,51,14/04/2024,10:30,20:00,9.5,Present,,NA
21315,51,15/04/2024,10:30,19:30,9,Present,Late,NN
21316,51,16/04/2024,,,0,Leave,Annual Leave,G2
21317,51,17/04/2024,,,0,Leave,Sick Leave,GG
21318,51,18/04/2024,09:15,18:15,9,Present,Late,MA
21319,51,19/04/2024,09:30,18:45,9.25,Present,Late,G1
21320,51,20/04/2024,09:45,19:30,9.75,Present,WFH,MA
21321,51,21/04/2024,09:30,19:15,9.75,Present,,G1
21322,51,22/04/2024,08:45,18:30,9.75,Present,,MM
21323,51,23/04/2024,08:45,18:15,9.5,Present,Late,MA
21324,51,24/04/2024,08:15,17:30,9.25,Present,,G1
21325,51,25/04/2024,08:30,17:30,9,Present,Late,MM
21326,51,26/04/2024,08:30,18:00,9.5,Present,,NN
21327,51,27/04/2024,,,0,Absent,Sick,NN
21328,51,28/04/2024,10:45,20:15,9.5,Present,WFH,MM
21329,51,29/04/2024,,,0,Leave,Sick Leave,GG
21330,51,30/04/2024,10:30,20:00,9.5,Present,WFH,MA
21331,51,01/05/2024,09:45,18:45,9,Present,,G2
21332,51,02/05/2024,09:30,19:00,9.5,Present,,NN
21333,51,03/05/2024,,,0,Leave,Sick Leave,GG
21334,51,04/05/2024,10:45,20:30,9.75,Present,,G1
21335,51,05/05/2024,10:45,19:45,9,Present,Late,G2
21336,51,06/05/2024,08:15,17:30,9.25,Present,Late,MA
21337,51,07/05/2024,,,0,Absent,WeekOff,GG
21338,51,08/05/2024,09:00,18:30,9.5,Present,Late,MA
21339,51,09/05/2024,10:00,19:30,9.5,Present,,NN
21340,51,10/05/2024,09:00,18:45,9.75,Present,Late,G1
21341,51,11/05/2024,08:45,18:00,9.25,Present,,NA
21342,51,12/05/2024,10:30,19:45,9.25,Present,,G2
21343,51,13/05/2024,,,0,Absent,WeekOff,GG
21344,51,14/05/2024,08:45,18:15,9.5,Present,,NA
21345,51,15/05/2024,09:00,18:45,9.75,Present,WFH,GG
21346,51,16/05/2024,08:15,17:30,9.25,Present,,MM
21347,51,17/05/2024,,,0,Absent,Sick,G2
21348,51,18/05/2024,,,0,Absent,,MM
21349,51,19/05/2024,09:45,19:30,9.75,Present,,NN
21350,51,20/05/2024,10:15,20:00,9.75,Present,,MM
21351,51,21/05/2024,10:15,14:15,4,Half Day,Late,G2
21352,51,22/05/2024,08:00,17:45,9.75,Present,,MM
21353,51,23/05/2024,08:15,17:45,9.5,Present,WFH,G1
21354,51,24/05/2024,08:15,17:45,9.5,Present,,GG
21355,51,25/05/2024,08:45,17:45,9,Present,WFH,MA
21356,51,26/05/2024,,,0,Absent,Sick,MM
21357,51,27/05/2024,10:30,20:00,9.5,Present,WFH,G1
21358,51,28/05/2024,10:30,20:00,9.5,Present,WFH,G2
21359,51,29/05/2024,08:30,18:00,9.5,Present,Late,MA
21360,51,30/05/2024,10:00,19:45,9.75,Present,,G1
21361,51,31/05/2024,,,0,Leave,Sick Leave,MA
21362,51,01/06/2024,09:30,19:00,9.5,Present,,NN
21363,51,02/06/2024,09:00,18:00,9,Present,Late,MM
21364,51,03/06/2024,10:00,14:00,4,Half Day,Late,GG
21365,51,04/06/2024,,,0,Leave,Sick Leave,G2
21366,51,05/06/2024,08:15,17:45,9.5,Present,WFH,MM
21367,51,06/06/2024,08:45,18:30,9.75,Present,,NA
21368,51,07/06/2024,08:45,18:15,9.5,Present,WFH,G2
21369,51,08/06/2024,08:30,18:15,9.75,Present,Late,NA
21370,51,09/06/2024,08:45,17:45,9,Present,Late,GG
21371,51,10/06/2024,08:45,18:00,9.25,Present,WFH,NA
21372,51,11/06/2024,08:00,17:15,9.25,Present,,GG
21373,51,12/06/2024,09:00,18:00,9,Present,,MA
21374,51,13/06/2024,09:30,18:45,9.25,Present,Late,G2
21375,51,14/06/2024,09:30,18:45,9.25,Present,,G1
21376,51,15/06/2024,,,0,Leave,Sick Leave,G2
21377,51,16/06/2024,10:30,19:45,9.25,Present,,NA
21378,51,17/06/2024,08:30,18:15,9.75,Present,Late,G2
21379,51,18/06/2024,,,0,Absent,,G1
21380,51,19/06/2024,10:00,19:15,9.25,Present,WFH,NN
21381,51,20/06/2024,09:00,18:30,9.5,Present,,GG
21382,51,21/06/2024,10:15,19:15,9,Present,,MM
21383,51,22/06/2024,,,0,Leave,Sick Leave,MA
21384,51,23/06/2024,08:15,18:00,9.75,Present,WFH,MA
21385,51,24/06/2024,11:15,15:15,4,Half Day,Personal Work,G2
21386,51,25/06/2024,09:00,18:45,9.75,Present,WFH,NA
21387,51,26/06/2024,10:15,14:15,4,Half Day,Late,MM
21388,51,27/06/2024,,,0,Leave,Annual Leave,NN
21389,51,28/06/2024,10:45,20:15,9.5,Present,WFH,MA
21390,51,29/06/2024,09:15,18:45,9.5,Present,,NN
21391,51,30/06/2024,08:00,17:45,9.75,Present,,G2
21392,51,01/07/2024,08:00,17:15,9.25,Present,Late,NN
21393,51,02/07/2024,09:00,18:15,9.25,Present,,GG
21394,51,03/07/2024,,,0,Absent,,NN
21395,51,04/07/2024,08:15,18:00,9.75,Present,WFH,GG
21396,51,05/07/2024,10:30,20:15,9.75,Present,Late,NN
21397,51,06/07/2024,08:30,17:45,9.25,Present,,GG
21398,51,07/07/2024,08:00,17:30,9.5,Present,,NA
21399,51,08/07/2024,08:45,18:00,9.25,Present,WFH,MM
21400,51,09/07/2024,09:30,19:15,9.75,Present,Late,MM
21401,51,10/07/2024,,,0,Leave,Sick Leave,G2
21402,51,11/07/2024,08:45,18:30,9.75,Present,Late,G1
21403,51,12/07/2024,,,0,Leave,Sick Leave,G2
21404,51,13/07/2024,10:15,19:45,9.5,Present,,NA
21405,51,14/07/2024,08:45,17:45,9,Present,WFH,NA
21406,51,15/07/2024,,,0,Leave,Sick Leave,NN
21407,51,16/07/2024,10:00,19:45,9.75,Present,Late,G2
21408,51,17/07/2024,09:15,18:45,9.5,Present,,NN
21409,51,18/07/2024,08:30,18:00,9.5,Present,Late,G2
21410,51,19/07/2024,08:00,17:15,9.25,Present,,NA
21411,51,20/07/2024,08:30,18:15,9.75,Present,Late,NA
21412,51,21/07/2024,08:45,18:15,9.5,Present,WFH,NN
21413,51,22/07/2024,09:00,18:45,9.75,Present,,GG
21414,51,23/07/2024,,,0,Leave,Annual Leave,NA
21415,51,24/07/2024,10:45,20:00,9.25,Present,WFH,G1
21416,51,25/07/2024,08:00,17:15,9.25,Present,Late,MM
21417,51,26/07/2024,,,0,Absent,,G2
21418,51,27/07/2024,09:00,18:15,9.25,Present,,MM
21419,51,28/07/2024,09:15,19:00,9.75,Present,,MM
21420,51,29/07/2024,08:00,17:15,9.25,Present,,G1
21421,51,30/07/2024,09:15,18:30,9.25,Present,Late,G1
21422,51,31/07/2024,08:00,17:00,9,Present,WFH,GG
21423,51,01/08/2024,08:00,17:45,9.75,Present,,NN
21424,51,02/08/2024,,,0,Absent,,MM
21425,51,03/08/2024,,,0,Absent,,G2
21426,51,04/08/2024,08:45,17:45,9,Present,WFH,G2
21427,51,05/08/2024,10:15,19:30,9.25,Present,WFH,NA
21428,51,06/08/2024,09:15,18:45,9.5,Present,,MM
21429,51,07/08/2024,08:00,17:45,9.75,Present,WFH,MA
21430,51,08/08/2024,09:15,18:30,9.25,Present,Late,G2
21431,51,09/08/2024,10:45,20:15,9.5,Present,WFH,NN
21432,51,10/08/2024,09:15,13:15,4,Half Day,Late,G1
21433,51,11/08/2024,08:00,17:45,9.75,Present,,G1
21434,51,12/08/2024,,,0,Leave,Annual Leave,MM
21435,51,13/08/2024,,,0,Absent,WeekOff,MA
21436,51,14/08/2024,,,0,Leave,Annual Leave,G2
21437,51,15/08/2024,09:15,18:15,9,Present,WFH,NA
21438,51,16/08/2024,08:00,17:15,9.25,Present,WFH,G1
21439,51,17/08/2024,10:45,20:30,9.75,Present,Late,NA
21440,51,18/08/2024,10:00,19:15,9.25,Present,,GG
21441,51,19/08/2024,,,0,Leave,Annual Leave,MA
21442,51,20/08/2024,10:30,19:45,9.25,Present,,NA
21443,51,21/08/2024,09:45,19:30,9.75,Present,WFH,NA
21444,51,22/08/2024,,,0,Absent,Sick,G1
21445,51,23/08/2024,11:15,15:15,4,Half Day,Late,G1
21446,51,24/08/2024,08:15,17:15,9,Present,,MA
21447,51,25/08/2024,10:00,19:45,9.75,Present,,G1
21448,51,26/08/2024,10:30,20:15,9.75,Present,WFH,MM
21449,51,27/08/2024,,,0,Absent,Sick,G1
21450,51,28/08/2024,09:15,19:00,9.75,Present,,G1
21451,51,29/08/2024,10:45,19:45,9,Present,WFH,NA
21452,51,30/08/2024,10:15,19:15,9,Present,,MA
21453,51,31/08/2024,09:15,18:45,9.5,Present,WFH,G2
21454,51,01/09/2024,10:30,19:45,9.25,Present,Late,NN
21455,51,02/09/2024,10:30,20:00,9.5,Present,,MA
21456,51,03/09/2024,11:30,15:30,4,Half Day,Personal Work,GG
21457,51,04/09/2024,,,0,Leave,Sick Leave,G1
21458,51,05/09/2024,09:00,18:45,9.75,Present,,NA
21459,51,06/09/2024,08:45,18:30,9.75,Present,Late,G2
21460,51,07/09/2024,09:00,18:45,9.75,Present,Late,NA
21461,51,08/09/2024,08:45,17:45,9,Present,Late,GG
21462,51,09/09/2024,08:00,17:15,9.25,Present,,G1
21463,51,10/09/2024,10:45,19:45,9,Present,WFH,NN
21464,51,11/09/2024,10:15,19:45,9.5,Present,,GG
21465,51,12/09/2024,08:45,18:30,9.75,Present,WFH,G1
21466,51,13/09/2024,,,0,Leave,Sick Leave,GG
21467,51,14/09/2024,,,0,Leave,Annual Leave,G1
21468,51,15/09/2024,08:30,17:30,9,Present,,NA
21469,51,16/09/2024,,,0,Leave,Sick Leave,GG
21470,51,17/09/2024,10:00,19:45,9.75,Present,WFH,MM
21471,51,18/09/2024,09:15,18:30,9.25,Present,Late,NA
21472,51,19/09/2024,10:30,20:15,9.75,Present,,NN
21473,51,20/09/2024,10:45,20:30,9.75,Present,Late,G1
21474,51,21/09/2024,10:45,20:15,9.5,Present,,MA
21475,51,22/09/2024,09:15,18:15,9,Present,,G2
21476,51,23/09/2024,09:00,18:15,9.25,Present,Late,MA
21477,51,24/09/2024,11:30,15:30,4,Half Day,Personal Work,NA
21478,51,25/09/2024,08:30,18:00,9.5,Present,,MA
21479,51,26/09/2024,,,0,Leave,Sick Leave,MM
21480,51,27/09/2024,10:00,19:00,9,Present,Late,MM
21481,51,28/09/2024,08:15,17:45,9.5,Present,,MM
21482,51,29/09/2024,,,0,Leave,Annual Leave,NA
21483,51,30/09/2024,09:15,19:00,9.75,Present,WFH,NN
21484,51,01/10/2024,10:15,19:15,9,Present,,MM
21485,51,02/10/2024,10:45,20:30,9.75,Present,,G2
21486,51,03/10/2024,08:00,17:45,9.75,Present,WFH,MM
21487,51,04/10/2024,08:30,17:30,9,Present,Late,GG
21488,51,05/10/2024,08:45,18:30,9.75,Present,Late,NA
21489,51,06/10/2024,08:00,17:30,9.5,Present,Late,MA
21490,51,07/10/2024,09:15,18:30,9.25,Present,,GG
21491,51,08/10/2024,09:30,19:15,9.75,Present,WFH,NN
21492,51,09/10/2024,09:00,18:00,9,Present,Late,GG
21493,51,10/10/2024,10:45,20:30,9.75,Present,WFH,NN
21494,51,11/10/2024,08:45,18:00,9.25,Present,,G2
21495,51,12/10/2024,08:45,18:30,9.75,Present,,MM
21496,51,13/10/2024,10:00,19:30,9.5,Present,,NN
21497,51,14/10/2024,09:15,18:45,9.5,Present,WFH,G2
21498,51,15/10/2024,09:30,19:00,9.5,Present,Late,MA
21499,51,16/10/2024,,,0,Absent,,G1
21500,51,17/10/2024,,,0,Leave,Sick Leave,MA
21501,51,18/10/2024,08:30,17:30,9,Present,WFH,MM
21502,51,19/10/2024,10:45,20:00,9.25,Present,Late,GG
21503,51,20/10/2024,10:15,19:15,9,Present,,MM
21504,51,21/10/2024,09:45,18:45,9,Present,WFH,MA
21505,51,22/10/2024,08:15,17:15,9,Present,,NA
21506,51,23/10/2024,10:15,19:30,9.25,Present,,MM
21507,51,24/10/2024,10:15,20:00,9.75,Present,Late,G2
21508,51,25/10/2024,10:15,20:00,9.75,Present,,G1
21509,51,26/10/2024,,,0,Absent,WeekOff,G2
21510,51,27/10/2024,08:45,18:00,9.25,Present,,G2
21511,51,28/10/2024,10:00,19:00,9,Present,Late,MA
21512,51,29/10/2024,10:45,20:30,9.75,Present,WFH,GG
21513,51,30/10/2024,,,0,Leave,Annual Leave,MM
21514,51,31/10/2024,08:30,18:00,9.5,Present,,GG
21515,51,01/11/2024,,,0,Absent,,MM
21516,51,02/11/2024,08:00,17:45,9.75,Present,Late,NN
21517,51,03/11/2024,08:15,17:45,9.5,Present,WFH,G1
21518,51,04/11/2024,10:15,20:00,9.75,Present,,GG
21519,51,05/11/2024,,,0,Leave,Annual Leave,G2
21520,51,06/11/2024,09:30,18:45,9.25,Present,Late,GG
21521,51,07/11/2024,,,0,Leave,Sick Leave,NN
21522,51,08/11/2024,11:15,15:15,4,Half Day,Late,G2
21523,51,09/11/2024,,,0,Leave,Annual Leave,NA
21524,51,10/11/2024,08:00,17:15,9.25,Present,Late,G1
21525,51,11/11/2024,11:00,15:00,4,Half Day,Late,G2
21526,51,12/11/2024,08:00,17:00,9,Present,WFH,MM
21527,51,13/11/2024,10:15,19:45,9.5,Present,WFH,NN
21528,51,14/11/2024,09:45,19:30,9.75,Present,Late,G1
21529,51,15/11/2024,10:45,20:00,9.25,Present,WFH,NA
21530,51,16/11/2024,10:45,19:45,9,Present,,MM
21531,51,17/11/2024,09:15,19:00,9.75,Present,WFH,GG
21532,51,18/11/2024,09:30,18:30,9,Present,,MA
21533,51,19/11/2024,10:00,19:15,9.25,Present,Late,MM
21534,51,20/11/2024,08:30,17:45,9.25,Present,Late,NA
21535,51,21/11/2024,09:15,19:00,9.75,Present,WFH,G1
21536,51,22/11/2024,09:00,18:15,9.25,Present,,NA
21537,51,23/11/2024,09:15,18:15,9,Present,,NA
21538,51,24/11/2024,,,0,Leave,Annual Leave,G2
21539,51,25/11/2024,09:15,18:45,9.5,Present,,G1
21540,51,26/11/2024,08:30,18:00,9.5,Present,WFH,MA
21541,51,27/11/2024,10:00,19:00,9,Present,,G1
21542,51,28/11/2024,09:45,19:15,9.5,Present,,G2
21543,51,29/11/2024,08:15,17:15,9,Present,WFH,G2
21544,51,30/11/2024,10:30,19:30,9,Present,,NA
21545,51,01/12/2024,09:45,18:45,9,Present,Late,G1
21546,51,02/12/2024,08:30,18:00,9.5,Present,,MA
21547,51,03/12/2024,,,0,Absent,,MA
21548,51,04/12/2024,10:00,19:30,9.5,Present,Late,G1
21549,51,05/12/2024,08:30,18:00,9.5,Present,,G2
21550,51,06/12/2024,10:00,19:00,9,Present,WFH,MA
21551,51,07/12/2024,09:15,19:00,9.75,Present,WFH,GG
21552,51,08/12/2024,09:45,19:00,9.25,Present,Late,NN
21553,51,09/12/2024,09:30,18:45,9.25,Present,Late,G2
21554,51,10/12/2024,09:00,18:30,9.5,Present,Late,GG
21555,51,11/12/2024,10:30,14:30,4,Half Day,Personal Work,G1
21556,51,12/12/2024,,,0,Leave,Annual Leave,MA
21557,51,13/12/2024,10:30,20:15,9.75,Present,Late,NA
21558,51,14/12/2024,,,0,Leave,Annual Leave,MA
21559,51,15/12/2024,08:00,17:45,9.75,Present,WFH,NA
21560,51,16/12/2024,09:15,18:45,9.5,Present,,NA
21561,51,17/12/2024,09:00,18:15,9.25,Present,WFH,NN
21562,51,18/12/2024,09:45,18:45,9,Present,Late,G2
21563,51,19/12/2024,10:15,20:00,9.75,Present,Late,G1
21564,51,20/12/2024,10:15,14:15,4,Half Day,Late,NA
21565,51,21/12/2024,10:00,19:00,9,Present,,G2
21566,51,22/12/2024,09:15,18:45,9.5,Present,,NN
21567,51,23/12/2024,,,0,Absent,,G1
21568,51,24/12/2024,10:00,19:45,9.75,Present,Late,NN
21569,51,25/12/2024,09:45,19:30,9.75,Present,Late,G2
21570,51,26/12/2024,09:45,19:15,9.5,Present,Late,MA
21571,51,27/12/2024,10:45,20:30,9.75,Present,,G1
21572,51,28/12/2024,10:00,19:45,9.75,Present,Late,NA
21573,51,29/12/2024,10:45,20:15,9.5,Present,,G2
21574,51,30/12/2024,10:45,19:45,9,Present,WFH,NA
21575,51,31/12/2024,09:15,18:15,9,Present,Late,G2
21576,51,01/01/2025,,,0,Absent,,NN
21577,51,02/01/2025,10:15,19:45,9.5,Present,,G2
21578,51,03/01/2025,09:45,19:30,9.75,Present,WFH,GG
21579,51,04/01/2025,08:00,17:30,9.5,Present,WFH,NN
21580,51,05/01/2025,10:15,20:00,9.75,Present,Late,G1
21581,51,06/01/2025,10:45,19:45,9,Present,Late,G1
21582,51,07/01/2025,08:45,18:15,9.5,Present,Late,G2
21583,51,08/01/2025,09:45,19:00,9.25,Present,Late,NN
21584,51,09/01/2025,08:45,18:30,9.75,Present,WFH,NN
21585,51,10/01/2025,,,0,Leave,Sick Leave,G1
21586,51,11/01/2025,08:30,18:15,9.75,Present,WFH,G1
21587,51,12/01/2025,09:00,18:15,9.25,Present,Late,G1
21588,51,13/01/2025,10:45,19:45,9,Present,,G1
21589,51,14/01/2025,10:00,19:15,9.25,Present,,GG
21590,51,15/01/2025,08:30,18:00,9.5,Present,Late,MA
21591,51,16/01/2025,10:45,20:00,9.25,Present,WFH,NN
21592,51,17/01/2025,10:15,20:00,9.75,Present,,GG
21593,51,18/01/2025,08:15,18:00,9.75,Present,,MA
21594,51,19/01/2025,,,0,Leave,Annual Leave,NN
21595,51,20/01/2025,10:30,19:30,9,Present,WFH,MM
21596,51,21/01/2025,10:15,19:15,9,Present,Late,G1
21597,51,22/01/2025,09:00,18:30,9.5,Present,WFH,NN
21598,51,23/01/2025,10:45,20:30,9.75,Present,WFH,MM
21599,51,24/01/2025,10:45,20:30,9.75,Present,WFH,GG
21600,51,25/01/2025,10:00,19:15,9.25,Present,,G2
21601,51,26/01/2025,09:00,18:30,9.5,Present,,GG
21602,51,27/01/2025,08:30,18:15,9.75,Present,,MA
21603,51,28/01/2025,10:30,20:15,9.75,Present,WFH,MM
21604,51,29/01/2025,,,0,Absent,,G2
21605,51,30/01/2025,09:45,19:15,9.5,Present,,MM
21606,51,31/01/2025,,,0,Absent,,NA
21607,51,01/02/2025,11:00,15:00,4,Half Day,Personal Work,GG
21608,51,02/02/2025,08:45,18:00,9.25,Present,,NN
21609,51,03/02/2025,08:45,17:45,9,Present,Late,G1
21610,51,04/02/2025,09:15,18:45,9.5,Present,Late,MA
21611,51,05/02/2025,09:30,13:30,4,Half Day,Late,MM
21612,51,06/02/2025,,,0,Leave,Sick Leave,MA
21613,51,07/02/2025,10:00,19:00,9,Present,,G1
21614,51,08/02/2025,08:30,18:00,9.5,Present,WFH,MA
21615,51,09/02/2025,08:00,17:30,9.5,Present,,G1
21616,51,10/02/2025,09:00,18:15,9.25,Present,,GG
21617,51,11/02/2025,08:30,17:45,9.25,Present,WFH,GG
21618,51,12/02/2025,09:15,19:00,9.75,Present,WFH,GG
21619,51,13/02/2025,10:00,19:00,9,Present,Late,G1
21620,51,14/02/2025,10:15,19:45,9.5,Present,Late,NA
21621,51,15/02/2025,09:45,18:45,9,Present,,NA
21622,51,16/02/2025,10:30,20:00,9.5,Present,WFH,NN
21623,51,17/02/2025,09:45,19:15,9.5,Present,,G2
21624,51,18/02/2025,10:15,19:15,9,Present,WFH,NN
21625,51,19/02/2025,10:30,19:30,9,Present,,GG
21626,51,20/02/2025,10:15,20:00,9.75,Present,Late,G2
21627,51,21/02/2025,09:15,18:30,9.25,Present,WFH,NA
21628,51,22/02/2025,10:15,19:15,9,Present,Late,NA
21629,51,23/02/2025,09:00,18:15,9.25,Present,Late,NA
21630,51,24/02/2025,09:45,19:15,9.5,Present,,NN
21631,51,25/02/2025,08:00,17:30,9.5,Present,,G2
21632,51,26/02/2025,08:15,17:30,9.25,Present,WFH,NA
21633,51,27/02/2025,,,0,Leave,Sick Leave,MM
21634,51,28/02/2025,,,0,Absent,Sick,NA
21635,51,01/03/2025,,,0,Absent,Sick,NA
21636,51,02/03/2025,,,0,Leave,Annual Leave,MM
21637,51,03/03/2025,10:15,19:30,9.25,Present,,G1
21638,51,04/03/2025,09:45,18:45,9,Present,Late,MA
21639,51,05/03/2025,08:30,18:15,9.75,Present,,MM
21640,51,06/03/2025,08:30,17:30,9,Present,WFH,G2
21641,51,07/03/2025,09:30,19:15,9.75,Present,Late,G1
21642,51,08/03/2025,,,0,Leave,Annual Leave,G1
21643,51,09/03/2025,10:00,19:00,9,Present,Late,NA
21644,51,10/03/2025,10:15,19:15,9,Present,Late,G2
21645,51,11/03/2025,,,0,Leave,Annual Leave,G2
21646,51,12/03/2025,09:00,18:00,9,Present,Late,NA
21647,51,13/03/2025,10:15,19:30,9.25,Present,WFH,G2
21648,51,14/03/2025,10:00,19:00,9,Present,Late,NA
21649,51,15/03/2025,10:45,20:15,9.5,Present,,G1
21650,51,16/03/2025,,,0,Leave,Annual Leave,G1
21651,51,17/03/2025,10:00,19:30,9.5,Present,WFH,NN
21652,51,18/03/2025,10:45,20:15,9.5,Present,WFH,NN
21653,51,19/03/2025,08:45,18:00,9.25,Present,,G1
21654,51,20/03/2025,08:15,18:00,9.75,Present,,G1
21655,51,21/03/2025,,,0,Absent,,GG
21656,51,22/03/2025,,,0,Leave,Annual Leave,MM
21657,51,23/03/2025,10:30,14:30,4,Half Day,Late,G1
21658,51,24/03/2025,09:15,18:15,9,Present,,MM
21659,51,25/03/2025,08:30,18:15,9.75,Present,,GG
21660,51,26/03/2025,10:30,19:30,9,Present,WFH,G2
21661,51,27/03/2025,,,0,Leave,Annual Leave,MM
21662,51,28/03/2025,,,0,Absent,Sick,MM
21663,51,29/03/2025,09:00,18:15,9.25,Present,Late,MM
21664,51,30/03/2025,10:30,20:00,9.5,Present,Late,NN
21665,51,31/03/2025,10:30,19:30,9,Present,,G1
21666,51,01/04/2025,09:30,18:45,9.25,Present,,G2
21667,51,02/04/2025,08:30,18:00,9.5,Present,,NA
21668,51,03/04/2025,10:00,19:30,9.5,Present,Late,NA
21669,51,04/04/2025,09:45,19:15,9.5,Present,WFH,NN
21670,51,05/04/2025,,,0,Leave,Annual Leave,G2
21671,51,06/04/2025,,,0,Absent,WeekOff,G1
21672,51,07/04/2025,08:45,17:45,9,Present,WFH,NA
21673,51,08/04/2025,10:45,20:15,9.5,Present,,MA
21674,51,09/04/2025,09:00,18:45,9.75,Present,,MM
21675,51,10/04/2025,10:45,19:45,9,Present,WFH,GG
21676,51,11/04/2025,10:15,20:00,9.75,Present,,G1
21677,51,12/04/2025,08:00,17:45,9.75,Present,,MA
21678,51,13/04/2025,09:45,19:15,9.5,Present,Late,MA
21679,51,14/04/2025,09:30,19:15,9.75,Present,,G2
21680,51,15/04/2025,08:30,18:15,9.75,Present,WFH,MM
21681,51,16/04/2025,08:30,17:30,9,Present,Late,G2
21682,51,17/04/2025,,,0,Absent,,NA
21683,51,18/04/2025,09:45,18:45,9,Present,Late,MM
21684,51,19/04/2025,09:00,18:30,9.5,Present,Late,NN
21685,51,20/04/2025,,,0,Leave,Annual Leave,GG
21686,51,21/04/2025,09:15,18:30,9.25,Present,WFH,G2
21687,51,22/04/2025,10:45,20:15,9.5,Present,WFH,GG
21688,51,23/04/2025,10:30,20:00,9.5,Present,Late,NN
21689,51,24/04/2025,09:15,18:15,9,Present,,GG
